,std,mean,median,max,min
METTL13 (51603),3512.9770447862124,8310.2208,8501.0,16406.0,259.0
METTL14 (57721),815.1581342669277,17270.6208,17399.0,18091.0,1510.0
METTL15 (196074),2181.9426555956256,13876.336,14458.0,16800.0,2064.0
METTL16 (79066),352.3375606810416,17767.188,17844.0,18297.5,16198.0
METTL17 (64745),898.8054974327786,16357.7504,16555.0,17958.0,10977.0
METTL23 (124512),1372.3750381205607,15477.744,15828.0,17267.0,5187.0
METTL24 (728464),2851.3896203763074,10819.6576,11201.0,16565.0,744.0
METTL25 (84190),2522.4135427403653,13231.9664,13967.0,17473.0,240.0
METTL2A (339175),3399.4647993546396,8974.768,9296.0,16283.0,132.0
METTL2B (55798),2211.7425621882107,13263.1344,13759.0,17467.0,2005.0
METTL3 (56339),572.0416472510927,17160.4304,17271.0,18208.0,11260.0
METTL4 (64863),3053.742853545381,4243.4112,3577.0,16301.0,50.0
METTL5 (29081),3098.2803993009265,12250.0,12928.0,17063.0,160.0
METTL7A (25840),1595.5684766653562,15252.0624,15692.0,17217.0,2227.0
METTL7B (196410),1915.2148826256466,13967.1872,14486.0,16747.0,2642.0
MEX3A (92312),1271.8629042834402,15778.0656,16113.0,17536.0,7408.0
MEX3B (84206),3163.421396520562,11875.2448,12558.0,16937.0,32.0
MEX3C (51320),3612.6026449638766,9781.6208,10037.0,16258.0,153.0
MFAP1 (4236),311.48793670924823,17614.4504,17658.0,18304.5,16428.0
MFAP2 (4237),3092.1441360971517,10820.4688,11405.0,17768.0,225.0
MFAP4 (4239),3258.9679073981815,7975.4048,7767.0,16230.0,126.0
MFAP5 (8076),2933.9274643534013,5995.7184,5745.0,16729.0,142.0
MFF (56947),3306.2527055294054,9463.448,9614.0,16313.0,315.0
MFN1 (55669),3507.6424702501486,7740.504,7577.0,16939.0,217.0
MFN2 (9927),1496.1940990787086,16248.9312,16652.0,17884.0,2285.0
MFNG (4242),3441.0222974694675,8752.0992,8984.0,16264.0,185.0
MFSD1 (64747),2995.145090960986,10171.8576,10505.0,16376.0,262.0
MFSD11 (79157),2441.819776448788,13006.3392,13522.0,16698.0,1768.0
MFSD12 (126321),3460.785608980001,8053.2448,8187.0,16368.0,50.0
MFSD13A (79847),2555.0062844500967,13363.7168,14089.0,16968.0,321.0
MFSD14A (64645),2341.242795701813,13843.5728,14430.0,16986.0,1119.0
MFSD14B (84641),3101.106097892269,10893.408,11390.0,16617.0,590.0
MFSD14C (84278),2431.821306133348,13304.7728,13960.0,16704.0,2525.0
MFSD2A (84879),3018.1961655020505,9663.0768,9973.0,16321.0,861.0
MFSD3 (113655),3344.231617181886,8259.096,8497.0,16473.0,168.0
MFSD4A (148808),3754.571818065311,8400.3664,8495.0,16760.0,258.0
MFSD9 (84804),3539.2023543397604,9906.3872,10487.0,16490.0,202.0
MGA (23269),2796.431204413115,13705.0368,14676.0,17316.0,762.0
MGAM (8972),3351.2714226111643,4329.6784,3444.0,16808.0,39.0
MGARP (84709),2843.073338024297,11481.832,12075.0,16641.0,732.0
MGAT1 (4245),2434.150074638279,15182.4672,15986.0,17744.0,414.0
MGAT2 (4247),3358.030866843979,12339.0144,13350.0,16938.0,19.0
MGAT3 (4248),3223.7854968829456,8838.8752,8990.0,16261.0,813.0
MGAT5 (4249),3237.42461606167,10194.7712,10709.0,16206.0,269.0
MGLL (11343),3444.705493868406,9121.104,9317.0,17031.0,469.0
MGME1 (92667),3279.3072480600968,6516.708,6349.0,16481.0,54.0
MGRN1 (23295),3961.320368107661,9167.1712,9326.0,17192.0,37.0
MGST2 (4258),3061.00576212862,8017.6608,7996.0,16388.0,831.0
MIA3 (375056),3295.337577100605,6347.888,6031.0,16550.0,251.0
MIB1 (57534),4823.129710757827,11148.044,12083.0,18080.0,4.0
MIB2 (142678),3132.5537574178707,11184.9296,11812.0,16954.0,641.0
MICAL2 (9645),3074.8186313141987,5513.7472,4916.0,16649.0,145.0
MICALL1 (85377),1994.163737385314,14305.9328,14895.0,17398.0,2336.0
MICALL2 (79778),3272.0068596191654,8641.0896,8769.0,16522.0,771.0
MICB (4277),2210.553888923746,13932.3088,14479.0,17385.0,1016.0
MICU1 (10367),3770.2940478517944,6624.0864,6247.0,16746.0,9.0
MID2 (11043),2718.742012829299,11783.46735395189,14195.0,,
MIDN (90007),3284.224258071865,12718.984,13633.0,17539.0,790.0
MIEF1 (54471),3423.2325071128084,10201.6016,10706.0,16740.0,444.0
MIEF2 (125170),3164.290764276757,11885.1232,12580.0,17374.0,669.0
MIEN1 (84299),2129.907525737883,14396.6368,14971.0,17994.0,660.0
MIER1 (57708),3308.1632625277825,8758.344,8917.0,16923.0,37.0
MIER3 (166968),3649.798776340894,9846.1536,10351.0,17284.0,185.0
MIF (4282),3848.2354891846876,8967.0528,9581.0,16298.0,147.0
MIF4GD (57409),3066.9889121701044,11076.7888,11544.0,16622.0,987.0
MIGA2 (84895),2242.1614726007992,14099.7744,14711.0,17284.0,728.0
MIIP (60672),2793.318637322886,12647.88,13212.0,17197.0,1657.0
MINDY1 (55793),1573.5092054874817,15184.5424,15616.0,17253.0,60.0
MINDY2 (54629),1327.8039359669149,15731.2816,16066.0,17779.0,4932.0
MINK1 (50488),3386.9736193184285,7017.9424,6854.0,16397.0,30.0
MINOS1 (440574),1405.1400272351725,16306.9744,16603.0,18227.0,5397.0
MIOS (54468),1268.3644524326878,16242.7728,16599.0,17994.0,9217.0
MIP (4284),3355.654782863375,10087.1936,10643.0,16989.0,916.0
MIPEP (4285),1606.8843796463022,15874.948,16416.0,18215.5,5551.0
MIPOL1 (145282),3031.5770141001717,9486.3856,9604.0,16452.0,639.0
MIS12 (79003),583.2138913086559,16911.3312,16993.0,17957.0,10916.0
MIS18A (54069),255.1020766733915,17980.3896,18046.0,18312.0,16751.0
MIS18BP1 (55320),324.25162173051933,17647.0528,17700.0,18259.0,15856.0
MITD1 (129531),3184.1885889718374,10747.5376,11396.0,16911.0,713.0
MITF (4286),3935.2824833529567,5527.5312,4633.0,17817.0,246.0
MKI67 (4288),3615.9510967932074,10175.7248,10472.0,17036.0,782.0
MKLN1 (4289),3329.146573309665,11746.8848,12409.0,16859.0,1124.0
MKNK2 (2872),3678.1985286710596,9570.3104,10088.0,17204.0,155.0
MKRN1 (23608),1166.1497075066943,15840.2784,16161.0,17412.0,7506.0
MKRN2OS (100129480),3305.666643533378,11257.0128,11900.0,17000.0,190.0
MKS1 (54903),2945.5278274908683,10349.7664,10721.0,16358.0,1020.0
MKX (283078),3103.8580991826184,6646.9232,6412.0,16388.0,594.0
MLANA (2315),3122.6651908659937,3942.2592,3169.0,17185.0,30.0
MLC1 (23209),3328.9222696542497,8277.9872,8143.0,16284.0,92.0
MLF2 (8079),3216.109421551896,9840.0656,10068.0,16446.0,10.0
MLH1 (4292),2701.8024539896724,12232.904,12839.0,16687.0,1827.0
MLIP (90523),3081.9879116245734,9671.3728,10033.0,16704.0,984.0
MLKL (197259),3113.416269085316,8498.1232,8637.0,16483.0,445.0
MLLT1 (4298),4267.9633775866105,5902.0144,5161.0,17078.0,4.0
MLLT10 (8028),3575.947477798268,3469.9416,2245.0,17359.0,5.0
MLLT11 (10962),3398.1274786587073,8087.1984,8097.0,16395.0,163.0
MLLT3 (4300),3645.2156148756594,5603.9464,5135.0,16879.0,11.0
MLLT6 (4302),3673.2261103328187,9175.6512,9371.0,16411.0,215.0
MLST8 (64223),880.7265334239245,16837.1024,16993.0,18192.0,8544.0
MLX (6945),2508.0837973497228,14226.0448,15117.0,17476.0,418.0
MLXIPL (51085),3282.2026734711285,10280.0984,10830.0,17038.0,42.5
MMAB (326625),2209.2975827984274,14061.456,14739.0,16842.0,1953.0
MMACHC (25974),2472.67376737648,13923.768,14569.0,17569.0,896.0
MMEL1 (79258),2860.421481900517,10709.0192,11020.0,16474.0,109.0
MMGT1 (93380),1504.6800665794578,16299.08591065292,17488.0,,
MMP10 (4319),2984.626659203923,11425.9936,12135.0,17321.0,961.0
MMP11 (4320),3184.009929948438,9618.1696,9724.0,16302.0,812.0
MMP17 (4326),2255.509013825073,14113.3904,14725.0,17053.0,1860.0
MMP19 (4327),2194.6408856494277,13316.0048,13809.0,16898.0,999.0
MMP21 (118856),3404.2572168615357,5314.0128,4748.0,17499.0,45.0
MMP23B (8510),3606.9774880227023,9071.416,9496.0,16517.0,30.0
MMP24 (10893),2587.1631807663043,12623.2112,13279.0,17063.0,2557.0
MMP25 (64386),2136.782553163181,13712.2592,14219.0,17227.0,558.0
MMP28 (79148),3111.851677462826,11503.4928,12084.0,17013.0,1001.0
MMP7 (4316),2767.0458667053717,9743.7632,9918.0,16435.0,494.0
MMS19 (64210),601.016889890237,17424.2176,17537.0,18184.0,7237.0
MMS22L (253714),244.30210534689027,18120.0464,18202.0,18330.0,16783.0
MNAT1 (4331),375.9014478045256,17489.624,17548.0,18231.0,15496.0
MND1 (84057),3549.706737309075,6283.024,5891.0,16759.0,143.0
MNT (4335),5041.0114759147145,7880.7392,8080.0,17733.0,5.0
MOB1A (55233),3234.8358872112417,7419.7424,7514.0,16192.0,97.0
MOB2 (81532),3772.8970706341834,10368.1664,11189.0,17208.0,21.0
MOB3C (148932),2825.2149604623914,11565.936,12092.0,16352.0,815.0
MOB4 (25843),839.6932445442999,16707.9184,16849.0,17906.0,5036.0
MOCS1 (4337),3116.9878528937484,10098.9536,10363.0,16438.0,672.0
MOCS2 (4338),3687.5315754941903,6554.0976,6114.0,16481.0,44.0
MOCS3 (27304),456.0873948415296,17215.2888,17290.0,18307.5,12318.0
MOG (4340),1110.7536707350023,16337.464,16551.0,17860.0,4577.0
MOGAT3 (346606),2760.8724444963927,10689.2896,11239.0,16697.0,2294.0
MOGS (7841),1673.1397350459833,14929.7552,15395.0,17293.0,4761.0
MOK (5891),1153.4295768395248,15652.8624,15960.0,17543.0,6357.0
MON2 (23041),4501.215219208116,11833.1808,13215.0,17476.0,38.0
MORC2 (22880),3567.9011065366767,11565.592,12349.0,16958.0,227.0
MORF4L1 (10933),4375.674820016703,10401.6992,11236.0,16854.0,60.0
MORN1 (79906),2956.3658705068015,11249.8352,11749.0,16397.0,405.0
MORN4 (118812),3005.1706845445824,10705.1952,11070.0,16900.0,250.0
MORN5 (254956),3230.733540626371,8407.3808,8458.0,16466.0,91.0
MOSMO (730094),3486.303347311723,10749.4032,11439.0,16746.0,316.0
MPC1 (51660),3159.8163012964,3133.9632,2188.0,16391.0,8.0
MPC2 (25874),3355.823149955833,12090.2016,13077.0,17371.0,26.0
MPDU1 (9526),2855.6090031006947,12431.416,12819.0,17439.0,898.0
MPEG1 (219972),3437.2886570690252,9260.2128,9741.0,16218.0,571.0
MPG (4350),3168.354373845619,10103.2384,10524.0,16033.0,761.0
MPHOSPH10 (10199),351.87914152593027,17323.1856,17382.0,18124.0,15302.0
MPHOSPH6 (10200),2289.2588382593867,14305.5264,15025.0,17537.0,2360.0
MPHOSPH8 (54737),4210.9524321415665,9950.3232,10543.0,17018.0,184.0
MPI (4351),4313.097539571347,8916.5936,8617.0,17686.0,235.0
MPL (4352),2876.521591323228,8581.2328,8689.0,18294.5,728.0
MPLKIP (136647),3140.885979919744,10821.0976,11261.0,16460.0,905.0
MPND (84954),2532.2021377844226,13238.5216,13839.0,17067.0,1283.0
MPO (4353),2312.7000938108727,12263.1888,12635.0,16598.0,43.0
MPP1 (4354),3028.3974734350772,5061.96735395189,9771.0,,
MPP2 (4355),3007.2211884890403,11143.3136,11771.0,16607.0,486.0
MPP3 (4356),1875.574262496279,14627.1696,15175.0,17163.0,2822.0
MPP4 (58538),3241.037761037627,8033.7424,8077.0,16684.0,367.0
MPP6 (51678),3202.8508772878563,5515.8128,5031.0,16077.0,114.0
MPPE1 (65258),2720.1727060102407,12644.2576,13345.0,16708.0,1934.0
MPPED1 (758),3082.429843931403,11297.9712,11935.0,16881.0,560.0
MPRIP (23164),4317.82321052741,9806.0384,10428.0,17087.0,146.0
MPV17 (4358),3026.1673224046526,11075.7056,11483.0,16536.0,927.0
MPV17L (255027),2099.8921680410162,13779.9472,14332.0,16830.0,2258.0
MPV17L2 (84769),3027.533933809699,12526.5344,13262.0,17436.0,1302.0
MPZL1 (9019),2376.0680497280505,13674.4592,14411.0,16872.0,2220.0
MRE11 (4361),1189.1983429335485,16187.4832,16488.0,17911.0,7628.0
MRGBP (55257),703.240276106582,17108.8648,17225.0,18240.0,7142.0
MRGPRD (116512),3276.88671249451,7173.2544,6879.0,16499.0,173.0
MRGPRE (116534),2239.1566158128517,13523.4224,14064.0,16866.0,1882.0
MRGPRX1 (259249),2630.5192280505366,13152.7152,13753.0,16809.0,2167.0
MRGPRX3 (117195),2681.9682389637387,12481.7888,13065.0,16642.0,2003.0
MRI1 (84245),3044.552889142282,11103.8448,11722.0,16587.0,579.0
MRM1 (79922),2870.6258302069396,11709.2,12258.0,16944.0,594.0
MRM2 (29960),1564.9152162550745,15560.6528,16002.0,17817.0,7048.0
MRM3 (55178),2583.9486026254967,13833.8544,14568.0,17368.0,2583.0
MRNIP (51149),3319.547349273191,9032.4272,9116.0,16856.0,146.0
MROH1 (727957),2916.34694355183,11253.9104,11801.0,16790.0,579.0
MROH6 (642475),3458.1954624333875,8386.6256,8300.0,16514.0,210.0
MROH7 (374977),2923.6660658845985,11865.8816,12436.0,17304.0,1088.0
MRPL1 (65008),1341.9140857171722,15498.8256,15835.0,17517.0,6850.0
MRPL10 (124995),429.24131907354865,17327.724,17355.0,18215.5,15534.0
MRPL11 (65003),4149.482353785152,10302.1792,11088.0,16780.0,33.0
MRPL12 (6182),499.2634243126671,17020.1584,17083.0,18107.0,14157.0
MRPL13 (28998),969.2227816671274,16338.8768,16565.0,17819.0,5913.0
MRPL14 (64928),837.0784830955449,16673.3088,16841.0,18044.0,9934.0
MRPL15 (29088),788.9605454956021,16760.9648,16917.0,18230.0,11568.0
MRPL16 (54948),628.221996720986,16953.3456,17048.0,18205.0,10121.0
MRPL17 (63875),1798.446716299716,15911.8736,16451.0,18011.0,3365.0
MRPL18 (29074),784.1680201726786,16796.1792,16950.0,18186.0,11776.0
MRPL19 (9801),1198.6122385214217,15928.112,16241.0,17623.0,6110.0
MRPL2 (51069),865.9740978894141,16446.5024,16632.0,17841.0,9001.0
MRPL20 (55052),1379.7906231688253,16058.4912,16400.0,17869.0,6208.0
MRPL21 (219927),400.8281409701541,17638.0304,17725.0,18297.0,15977.0
MRPL22 (29093),1476.8484613596997,15496.872,15888.0,17290.0,6262.0
MRPL23 (6150),2468.831088003452,15226.8688,16045.0,17875.0,3232.0
MRPL24 (79590),1309.2504937539156,15685.3376,16028.0,17631.0,6862.0
MRPL27 (51264),410.95694341815147,17068.4944,17124.0,18004.0,14491.0
MRPL28 (10573),797.6175763082816,16391.0064,16552.0,17808.0,10773.0
MRPL3 (11222),963.8985692674813,16209.1552,16405.0,17789.0,8100.0
MRPL30 (51263),2127.3889836653084,14601.0,15325.0,17106.0,4258.0
MRPL32 (64983),891.1504382135516,16387.1088,16581.0,17845.0,8398.0
MRPL33 (9553),550.0840084116757,17436.3328,17515.0,18298.5,11929.0
MRPL34 (64981),696.5513322442805,16668.6832,16788.0,17933.0,10969.0
MRPL35 (51318),629.1886223970092,16634.6832,16766.0,18015.0,12456.0
MRPL36 (64979),1066.270852262508,16268.408,16529.0,17891.0,9087.0
MRPL37 (51253),1587.9858380932164,15495.6416,15975.0,17569.0,5543.0
MRPL38 (64978),556.1403033776869,16905.2768,16990.0,17976.0,13703.0
MRPL39 (54148),593.0138755586822,17006.9888,17087.0,18093.0,13592.0
MRPL4 (51073),472.2831994709997,17209.9032,17266.0,18215.5,14271.0
MRPL40 (64976),2035.3210639085282,15517.7344,16174.0,17770.0,350.0
MRPL41 (64975),654.617091069667,16862.1736,16956.0,18215.5,13503.0
MRPL42 (28977),3467.7463629907966,11156.8864,11882.0,16508.0,28.0
MRPL43 (84545),621.0336355810987,17164.2456,17217.0,18251.0,8038.0
MRPL44 (65080),1505.1189588423456,15463.2224,15846.0,17352.0,1251.0
MRPL45 (84311),539.6553752497027,16872.2016,16941.0,17876.0,10248.0
MRPL46 (26589),1745.6324539907137,15505.1088,16016.0,18017.0,6748.0
MRPL47 (57129),2809.7652110397466,14306.9392,15279.0,17569.0,1752.0
MRPL48 (51642),2812.51155580532,14372.608,15405.0,17882.0,2210.0
MRPL49 (740),664.5036037717487,17079.1088,17169.0,18119.0,6256.0
MRPL50 (54534),1050.3637081604222,16197.6416,16388.0,17632.0,2393.0
MRPL51 (51258),1454.320885062236,15608.3584,16008.0,17725.0,4877.0
MRPL52 (122704),4059.793730597652,9787.704,10205.0,16495.0,297.0
MRPL53 (116540),476.277767479096,17100.232,17154.0,18206.0,13439.0
MRPL54 (116541),714.8838816342923,16419.0832,16591.0,17749.0,11831.0
MRPL55 (128308),678.6474333630507,16721.7072,16856.0,17819.0,11075.0
MRPL57 (78988),591.275580923273,17297.448,17387.0,18276.5,11493.0
MRPL58 (3396),2585.350798508535,14037.2688,14808.0,17627.0,807.0
MRPL9 (65005),898.7147197654419,16249.7536,16429.0,17934.0,9597.0
MRPS10 (55173),1112.4892187135326,16176.0864,16478.0,17751.0,6640.0
MRPS11 (64963),648.8399800719309,17105.3072,17189.0,18260.5,11533.0
MRPS12 (6183),681.6031822033577,16758.4448,16843.0,17898.0,11139.0
MRPS14 (63931),615.8568659963707,16860.0096,16946.0,18126.0,13629.0
MRPS15 (64960),2577.5564910121707,13870.672,14685.0,16888.0,114.0
MRPS16 (51021),497.98752678746627,16938.8448,17002.0,18090.0,13835.0
MRPS17 (51373),3643.0135359504156,12462.6352,13741.0,17615.0,28.0
MRPS18A (55168),1138.9281504949045,16028.8512,16357.0,17614.0,8806.0
MRPS18B (28973),899.7157858129565,16498.1056,16679.0,18090.0,8296.0
MRPS18C (51023),2929.1346290609627,14226.7296,15335.0,17671.0,3128.0
MRPS2 (51116),1251.2717161782616,15725.6592,16050.0,17843.0,5699.0
MRPS21 (54460),383.23056153222916,17305.7664,17338.0,18066.0,13929.0
MRPS22 (56945),727.1081413485787,16629.5344,16770.0,18043.0,9461.0
MRPS23 (51649),510.7873400259341,17269.46,17329.0,18252.0,12680.0
MRPS24 (64951),718.9635352437956,16742.5624,16893.0,18215.5,11299.0
MRPS25 (64432),1381.1082522176132,16130.1344,16447.0,18062.0,2581.0
MRPS26 (64949),945.5884163787878,16280.5744,16521.0,17955.0,10989.0
MRPS27 (23107),580.7050732669285,16645.6688,16757.0,17922.0,10871.0
MRPS28 (28957),1168.2200337177442,15816.736,16100.0,17438.0,8241.0
MRPS30 (10884),2223.7838431434025,14968.352,15677.0,17703.0,1844.0
MRPS31 (10240),1243.5063009583332,16157.2176,16462.0,17869.0,9143.0
MRPS33 (51650),3951.8334936421343,9121.5216,9248.0,16745.0,189.0
MRPS34 (65993),939.7215600242228,16682.2832,16835.0,18030.0,1602.0
MRPS35 (60488),957.4735273758962,16347.1344,16566.0,17781.0,9655.0
MRPS36 (92259),1936.4302760664186,14142.4672,14669.0,17196.0,4852.0
MRPS5 (64969),637.7772161990142,16882.1488,16976.0,18017.0,12164.0
MRPS6 (64968),684.4547115920183,16885.3952,16987.0,18023.0,12940.0
MRPS7 (51081),836.7834541832623,16499.2128,16670.0,17947.0,5758.0
MRPS9 (64965),902.6706122901685,16348.4016,16565.0,17900.0,10682.0
MRS2 (57380),3576.488141041468,8681.5216,9021.0,17244.0,23.0
MRTFA (57591),2566.3061757819173,13390.8304,14052.0,17545.0,765.0
MRTO4 (51154),475.08462313948843,17410.3248,17494.0,18306.0,15231.0
MS4A10 (341116),3041.265312465377,10781.2704,11223.0,16253.0,509.0
MS4A13 (503497),3354.9221622863324,7851.888,8068.0,16445.0,351.0
MS4A15 (219995),3067.77853873584,10945.7904,11341.0,16673.0,764.0
MS4A2 (2206),3294.548003290378,8858.1664,9068.0,16535.0,917.0
MS4A5 (64232),3098.2868515391715,11038.2016,11579.0,16677.0,389.0
MS4A6A (64231),2169.821457206525,13249.136,13856.0,16912.0,3576.0
MS4A8 (83661),2757.97669709759,12879.7888,13677.0,16919.0,2320.0
MSANTD2 (79684),3798.667866148302,9895.272,10555.0,17164.0,160.0
MSC (9242),3688.6927465918025,8515.7552,8900.0,16266.0,104.0
MSGN1 (343930),3424.0599007925352,6160.0944,5790.0,16488.0,78.0
MSH2 (4436),2303.5085142574167,13076.352,13592.0,16723.0,3312.0
MSH5 (4439),3046.460582128306,9881.608,10160.0,16343.0,534.0
MSH6 (2956),3466.051875462916,6009.3888,5561.0,16896.0,97.0
MSI1 (4440),3064.2179065958353,10755.248,11209.0,17159.0,920.0
MSI2 (124540),3363.335465489655,11261.8864,11829.0,17781.0,261.0
MSL1 (339287),2615.402735938357,14782.08,15721.0,17291.0,21.0
MSL2 (55167),3994.491760264441,9131.984,9478.0,16531.0,26.0
MSL3 (10943),3341.108992028699,11947.666666666666,15936.0,,
MSMO1 (6307),2975.492019019065,2538.3168,1550.0,16945.0,14.0
MSN (4478),3926.658769161869,8100.223367697595,14115.0,,
MSRB1 (51734),1310.1401624214654,15508.0016,15794.0,17314.0,6166.0
MSRB2 (22921),3141.8520847946047,7975.4896,8060.0,16536.0,324.0
MSS51 (118490),2843.2297621948824,11974.5232,12680.0,17085.0,1360.0
MST1 (4485),665.0652670381403,16796.0384,16903.0,18069.0,7141.0
MST1R (4486),3362.0059618740897,9169.1344,9301.0,16552.0,145.0
MSTN (2660),2676.403082185741,10497.96,10919.0,16296.0,903.0
MSTO1 (55154),942.0883986150812,16983.5296,17234.0,18316.0,10240.0
MSX2 (4488),2804.1838203417883,2964.2416,1997.0,17229.0,55.0
MT1A (4489),2767.4944535390187,11568.9056,12149.0,16836.0,2279.0
MT1B (4490),3099.496572811752,10552.144,10975.0,17235.0,519.0
MT1F (4494),3178.3258242779,10619.4992,11105.0,16567.0,610.0
MT1G (4495),2406.2630855726775,13563.4288,14295.0,17487.0,2011.0
MT1H (4496),2418.5821349983826,12296.4608,12701.0,16706.0,2288.0
MT1HL1 (645745),3434.877284993469,8928.8608,9042.0,16323.0,299.0
MT1X (4501),2313.8193536495187,12583.3648,13019.0,17436.0,3331.0
MT2A (4502),1307.2599790028623,15725.8224,16043.0,18191.0,6543.0
MTA2 (9219),3851.2653190467554,12067.36,13131.0,17421.0,501.0
MTA3 (57504),3101.6078745923596,5570.2352,5214.0,16473.0,24.0
MTAP (4507),3474.7776270498453,6411.3024,6080.0,15889.0,78.0
MTBP (27085),247.07124952074773,18011.672,18081.0,18309.5,16670.0
MTCH1 (23787),3065.728017727098,11509.2336,12198.0,16837.0,828.0
MTCH2 (23788),3240.785247673542,12772.864,13511.0,17700.0,1424.0
MTDH (92140),3718.8203073727836,7206.1088,7112.0,18027.0,100.0
MTERF2 (80298),2916.5255403586134,10382.08,10806.0,16366.0,469.0
MTERF3 (51001),2335.3136904811563,14028.152,14658.0,17208.0,3831.0
MTERF4 (130916),1800.0547389112708,15165.432,15738.0,17577.0,4241.0
MTF1 (4520),4474.073035829135,10577.1616,11323.0,17711.0,104.0
MTF2 (22823),3865.02600374375,9436.4,9919.0,17409.0,102.0
MTFMT (123263),3848.639859359574,9746.376,9870.0,17147.0,342.0
MTFP1 (51537),2442.8242943258765,12865.048,13384.0,16763.0,483.0
MTFR1L (56181),2432.887912121871,11878.72,12249.0,16325.0,1700.0
MTG1 (92170),2248.1325232609374,14815.5872,15484.0,17895.0,1304.0
MTG2 (26164),1417.8173366128656,16074.88,16447.0,17938.0,5293.0
MTHFD1 (4522),4493.562825852338,11755.9824,12887.0,17519.0,52.0
MTHFD1L (25902),3357.959331359083,10055.2096,10373.0,16787.0,366.0
MTHFD2 (10797),3734.9165124249585,6377.6048,6074.0,16809.0,72.0
MTHFD2L (441024),2596.8155979751778,12531.8208,13277.0,16942.0,438.0
MTIF2 (4528),3545.0305921923277,11038.8272,11735.0,16822.0,577.0
MTIF3 (219402),3660.9975168272626,7269.9376,6877.0,16326.0,158.0
MTMR11 (10903),3245.534347595248,10544.9776,11337.0,16124.0,493.0
MTMR12 (54545),3527.3099582579416,8772.9936,9061.0,16409.0,9.0
MTMR14 (64419),3719.3168258142,9018.6608,9302.0,16483.0,38.0
MTMR3 (8897),2265.715932696975,13795.6656,14372.0,17054.0,2412.0
MTMR4 (9110),2884.9508386221532,11769.5456,12286.0,17152.0,1563.0
MTMR6 (9107),3989.258914026321,9537.6384,9841.0,17633.0,88.0
MTMR9 (66036),4026.3267254358498,8285.8064,8385.0,17294.0,21.0
MTO1 (25821),4021.9109250626702,9378.4304,9646.0,17078.0,462.0
